,date,open,close,high,low,volume,code
540,2012-03-30,5.738,2.267,7.25,0.647,37959.0,600519
541,2012-04-05,1.556,9.738,10.069,1.556,40960.0,600519
542,2012-04-06,9.424,11.366,11.457,9.349,26729.0,600519
543,2012-04-09,11.019,12.432,12.978,9.407,14474.0,600519
544,2012-04-10,12.449,11.482,12.862,9.002,16640.0,600519
545,2012-04-11,8.911,12.093,14.283,7.68,31460.0,600519
546,2012-04-12,12.093,15.044,15.126,10.3,28422.0,600519
547,2012-04-13,15.11,15.548,16.391,14.201,20527.0,600519
548,2012-04-16,15.11,15.383,17.507,14.358,20893.0,600519
549,2012-04-17,15.391,13.192,15.531,13.044,17872.0,600519
550,2012-04-18,13.383,16.234,17.011,13.044,22815.0,600519
551,2012-04-19,16.168,12.614,16.655,11.234,21823.0,600519
552,2012-04-20,11.639,15.11,15.812,11.639,17046.0,600519
553,2012-04-23,14.465,14.564,16.573,12.928,13281.0,600519
554,2012-04-24,14.854,14.3,15.531,12.994,21782.0,600519
555,2012-04-25,15.069,15.457,15.738,13.044,15529.0,600519
556,2012-04-26,16.556,18.573,18.829,15.936,35019.0,600519
557,2012-04-27,18.573,25.077,25.837,18.573,42728.0,600519
558,2012-05-02,26.267,26.25,26.738,22.961,35339.0,600519
559,2012-05-03,26.25,26.837,27.341,24.292,25654.0,600519
560,2012-05-04,26.68,32.878,33.606,26.68,31879.0,600519
561,2012-05-07,33.54,33.3,35.986,32.283,34244.0,600519
562,2012-05-08,33.25,32.969,33.581,29.06,36664.0,600519
563,2012-05-09,30.498,30.259,31.763,27.259,32909.0,600519
564,2012-05-10,30.399,27.672,30.399,27.052,30574.0,600519
565,2012-05-11,27.92,27.664,28.333,26.184,23260.0,600519
566,2012-05-14,27.92,23.11,27.92,21.812,38797.0,600519
567,2012-05-15,22.217,23.878,24.333,21.391,16168.0,600519
568,2012-05-16,23.746,21.325,24.118,19.655,28139.0,600519
569,2012-05-17,21.407,21.234,22.465,20.159,34172.0,600519
570,2012-05-18,20.209,19.589,21.283,17.92,26277.0,600519
571,2012-05-21,19.308,23.945,25.044,19.308,28843.0,600519
572,2012-05-22,25.449,28.978,30.812,25.449,41458.0,600519
573,2012-05-23,28.953,29.961,31.308,27.92,24722.0,600519
574,2012-05-24,29.407,21.507,31.862,19.556,53743.0,600519
575,2012-05-25,21.507,20.135,22.027,18.002,30569.0,600519
576,2012-05-28,19.664,25.845,26.184,19.498,27833.0,600519
577,2012-05-30,27.515,28.465,29.556,27.093,25700.0,600519
578,2012-05-31,28.085,35.093,36.019,27.92,37367.0,600519
579,2012-06-01,36.184,38.143,40.316,35.118,38504.0,600519
580,2012-06-04,36.184,34.969,40.308,34.92,24327.0,600519
581,2012-06-05,35.754,38.498,39.325,35.531,24561.0,600519
582,2012-06-06,38.664,35.011,39.49,34.87,18728.0,600519
583,2012-06-07,36.507,36.168,38.383,35.192,19677.0,600519
584,2012-06-08,37.011,36.994,37.986,34.531,17286.0,600519
585,2012-06-11,36.928,34.159,38.027,32.383,33061.0,600519
586,2012-06-12,33.052,32.754,34.936,31.333,16372.0,600519
587,2012-06-13,33.292,37.002,37.159,32.135,20463.0,600519
588,2012-06-14,36.184,41.63,42.622,35.54,28704.0,600519
589,2012-06-15,41.986,40.63,43.135,37.647,19859.0,600519
590,2012-06-18,40.655,43.176,44.705,40.655,19538.0,600519
591,2012-06-19,42.06,40.895,44.589,39.457,17299.0,600519
592,2012-06-20,41.002,40.779,41.465,39.49,11393.0,600519
593,2012-06-21,40.779,37.655,40.812,36.845,17034.0,600519
594,2012-06-25,36.267,35.854,39.457,35.771,18434.0,600519
595,2012-06-26,35.523,36.06,36.911,31.738,26122.0,600519
596,2012-06-27,36.184,39.407,39.746,36.184,23257.0,600519
597,2012-06-28,39.391,34.647,39.49,34.523,22213.0,600519
598,2012-06-29,34.011,37.135,38.664,34.011,23224.0,600519
599,2012-07-02,37.837,39.366,41.92,34.548,25731.0,600519
600,2012-07-03,38.911,50.184,50.234,38.672,50158.0,600519
601,2012-07-04,51.887,53.259,54.283,47.754,45035.0,600519
602,2012-07-05,50.728,50.777,52.703,48.711,22749.0,600519
603,2012-07-06,51.017,57.662,59.306,49.571,39158.0,600519
604,2012-07-09,57.571,53.315,60.149,53.232,28527.0,600519
605,2012-07-10,53.125,49.736,55.348,49.298,26987.0,600519
606,2012-07-11,50.166,56.025,56.29,48.067,32009.0,600519
607,2012-07-12,56.108,54.414,61.811,53.538,37273.0,600519
608,2012-07-13,54.091,59.901,60.976,53.786,29548.0,600519
609,2012-07-16,59.406,59.53,62.695,59.24,29533.0,600519
610,2012-07-17,57.67,52.513,58.488,52.141,36030.0,600519
611,2012-07-18,52.381,45.24,54.282,41.058,74046.0,600519
612,2012-07-19,44.439,46.273,48.207,43.662,26580.0,600519
613,2012-07-20,45.678,43.687,50.017,43.53,26054.0,600519
614,2012-07-23,41.042,43.273,44.001,40.315,19811.0,600519
615,2012-07-24,41.645,48.893,52.86,41.645,34372.0,600519
616,2012-07-25,49.406,53.992,54.199,49.001,26170.0,600519
617,2012-07-26,53.455,49.769,57.257,49.158,23418.0,600519
618,2012-07-27,50.133,48.951,51.058,46.761,18421.0,600519
619,2012-07-30,48.786,49.273,51.554,47.381,17495.0,600519
620,2012-07-31,48.992,46.463,52.711,46.141,19465.0,600519
621,2012-08-01,46.249,43.662,48.273,42.703,26715.0,600519
622,2012-08-02,43.711,42.926,45.678,42.092,17054.0,600519
623,2012-08-03,43.207,46.893,46.926,42.934,16472.0,600519
624,2012-08-06,46.629,48.439,49.075,45.439,17320.0,600519
625,2012-08-07,48.43,50.976,51.695,47.852,18119.0,600519
626,2012-08-08,51.439,51.72,52.711,48.579,14893.0,600519
627,2012-08-09,50.893,58.43,59.034,50.397,30672.0,600519
628,2012-08-10,50.232,47.926,53.29,44.463,91225.0,600519
629,2012-08-13,48.149,47.753,49.141,46.761,23037.0,600519
630,2012-08-14,47.753,47.339,49.397,45.273,18786.0,600519
631,2012-08-15,46.91,44.554,47.257,44.034,22723.0,600519
632,2012-08-16,44.662,40.546,45.687,40.372,31482.0,600519
633,2012-08-17,39.835,32.563,39.835,31.637,59071.0,600519
634,2012-08-20,32.554,35.067,35.092,29.554,24052.0,600519
635,2012-08-21,35.083,37.662,41.058,35.083,26323.0,600519
636,2012-08-22,38.596,34.678,38.596,32.877,20423.0,600519
637,2012-08-23,34.447,31.447,34.447,29.629,27956.0,600519
638,2012-08-24,30.571,34.43,35.282,30.439,21676.0,600519
639,2012-08-27,33.29,31.637,33.397,30.521,20899.0,600519
640,2012-08-28,32.05,29.182,33.356,28.753,20294.0,600519
641,2012-08-29,28.744,23.918,28.744,23.596,30425.0,600519
642,2012-08-30,22.125,22.86,23.943,19.24,48348.0,600519
643,2012-08-31,22.959,24.414,26.265,22.298,22484.0,600519
644,2012-09-04,38.662,35.711,39.488,33.703,111508.0,600519
645,2012-09-05,34.943,36.232,36.984,34.53,27490.0,600519
646,2012-09-06,36.389,34.323,36.596,32.133,20794.0,600519
647,2012-09-07,35.521,42.463,43.62,35.521,42812.0,600519
648,2012-09-10,42.554,42.53,46.1,40.546,28169.0,600519
649,2012-09-11,41.389,40.918,41.389,39.472,16135.0,600519
650,2012-09-12,42.381,41.356,46.513,40.232,29023.0,600519
651,2012-09-13,41.513,41.125,42.414,39.736,14294.0,600519
652,2012-09-14,41.968,45.075,45.397,40.406,24586.0,600519
653,2012-09-17,45.273,42.215,46.662,42.133,20014.0,600519
654,2012-09-18,41.794,41.414,43.703,40.728,18277.0,600519
655,2012-09-19,40.761,34.166,41.968,33.001,40991.0,600519
656,2012-09-20,33.62,32.083,35.182,31.959,21517.0,600519
657,2012-09-21,31.48,33.364,35.356,31.323,15679.0,600519
658,2012-09-24,32.05,34.827,35.339,31.29,17634.0,600519
659,2012-09-25,34.918,39.91,39.968,34.116,26230.0,600519
660,2012-09-26,39.488,37.728,41.604,35.934,20362.0,600519
661,2012-09-27,37.009,41.711,42.447,36.62,27140.0,600519
662,2012-09-28,40.331,45.934,46.058,40.315,31283.0,600519
663,2012-10-08,45.521,41.092,45.521,39.058,23608.0,600519
664,2012-10-09,41.951,44.571,45.315,41.174,23410.0,600519
665,2012-10-10,43.62,44.298,45.133,41.761,13456.0,600519
666,2012-10-11,43.083,42.736,44.24,42.075,10625.0,600519
667,2012-10-12,43.306,44.042,45.1,42.571,11742.0,600519
668,2012-10-15,45.083,45.86,47.125,45.083,18883.0,600519
669,2012-10-16,45.364,49.249,50.298,45.364,27737.0,600519
670,2012-10-17,49.249,48.397,49.819,47.67,15980.0,600519
671,2012-10-18,48.786,50.414,53.125,48.579,22278.0,600519
672,2012-10-19,50.439,51.885,53.505,50.439,18629.0,600519
673,2012-10-22,51.62,49.852,52.323,47.587,19117.0,600519
674,2012-10-23,50.067,45.025,50.067,44.943,18702.0,600519
675,2012-10-24,44.943,46.331,47.025,44.53,10972.0,600519
676,2012-10-25,46.926,46.158,47.753,44.695,9159.0,600519
677,2012-10-26,48.348,42.042,48.563,41.199,24559.0,600519
678,2012-10-29,42.455,42.645,44.116,40.356,14490.0,600519
679,2012-10-30,42.629,44.926,45.678,42.141,15610.0,600519
680,2012-10-31,44.877,47.207,47.703,44.158,15845.0,600519
681,2012-11-01,47.926,48.91,50.108,46.389,18191.0,600519
682,2012-11-02,48.744,48.05,49.819,46.331,16974.0,600519
683,2012-11-05,46.918,43.554,46.918,42.133,22665.0,600519
684,2012-11-06,43.133,37.777,43.133,37.422,41713.0,600519
685,2012-11-07,37.009,39.05,39.513,37.009,16217.0,600519
686,2012-11-08,37.827,36.265,38.62,36.058,16261.0,600519
687,2012-11-09,36.257,36.852,37.67,35.901,11670.0,600519
688,2012-11-12,37.009,34.083,37.653,31.959,20464.0,600519
689,2012-11-13,33.703,31.273,33.703,29.323,20447.0,600519
690,2012-11-14,31.538,33.414,33.703,29.984,12238.0,600519
691,2012-11-15,32.05,30.604,32.05,29.844,11400.0,600519
692,2012-11-16,30.232,28.249,30.356,26.678,19677.0,600519
693,2012-11-19,28.249,19.695,28.249,15.439,70484.0,600519
694,2012-11-20,18.703,21.273,23.24,18.414,38078.0,600519
695,2012-11-21,21.182,23.496,24.447,17.827,33334.0,600519
696,2012-11-22,14.282,22.373,22.513,13.703,51520.0,600519
697,2012-11-23,20.496,26.455,27.092,20.488,29844.0,600519
698,2012-11-26,25.777,22.174,26.1,20.893,21954.0,600519
699,2012-11-27,22.174,24.414,25.513,21.455,20458.0,600519
700,2012-11-28,23.992,23.282,23.992,22.133,15017.0,600519
701,2012-11-29,23.29,24.017,24.711,23.075,15675.0,600519
702,2012-11-30,23.951,21.315,23.951,19.001,21371.0,600519
703,2012-12-03,18.827,8.24,18.827,7.298,79372.0,600519
704,2012-12-04,3.959,5.563,8.067,0.48,78705.0,600519
705,2012-12-05,3.373,5.306,8.513,-1.314,111703.0,600519
706,2012-12-06,4.943,3.298,5.604,-5.14,117561.0,600519
707,2012-12-07,5.596,7.083,10.306,5.257,99501.0,600519
708,2012-12-11,6.844,9.992,14.695,6.844,92232.0,600519
709,2012-12-12,12.215,17.885,17.992,10.149,64325.0,600519
710,2012-12-13,16.257,12.794,20.463,12.298,61996.0,600519
711,2012-12-14,10.563,14.629,15.934,6.844,78926.0,600519
712,2012-12-17,13.042,17.249,19.373,9.736,71361.0,600519
713,2012-12-18,17.348,20.092,21.951,17.315,46945.0,600519
714,2012-12-19,18.934,24.158,25.439,18.835,47569.0,600519
715,2012-12-20,23.373,23.29,24.943,20.968,34434.0,600519
716,2012-12-21,22.703,21.802,23.786,21.166,25092.0,600519
717,2012-12-24,18.009,11.868,18.009,8.083,100050.0,600519
718,2012-12-25,10.48,11.984,13.761,9.092,59533.0,600519
719,2012-12-26,11.207,12.422,13.703,10.323,44866.0,600519
720,2012-12-27,12.463,14.348,15.934,11.174,60926.0,600519
721,2012-12-28,14.364,18.249,20.959,14.364,56589.0,600519
722,2012-12-31,19.083,15.538,20.315,13.331,51914.0,600519
723,2013-01-04,18.001,13.819,18.001,12.215,58370.0,600519
724,2013-01-07,12.943,11.629,12.943,10.149,41271.0,600519
725,2013-01-08,10.711,17.042,17.05,10.711,65286.0,600519
726,2013-01-09,17.587,21.678,22.67,17.587,53749.0,600519
727,2013-01-10,20.959,20.067,22.133,18.827,30527.0,600519
728,2013-01-11,19.422,17.389,20.604,16.249,37009.0,600519
729,2013-01-14,15.108,15.868,16.596,10.406,68183.0,600519
730,2013-01-15,15.348,17.05,18.083,13.72,52635.0,600519
731,2013-01-16,12.215,13.042,13.703,11.125,69501.0,600519
732,2013-01-17,12.207,12.323,14.43,11.819,36201.0,600519
733,2013-01-18,13.166,11.191,13.439,8.174,55318.0,600519
734,2013-01-21,10.397,5.86,10.397,5.025,74779.0,600519
735,2013-01-22,4.62,7.116,7.86,-1.008,73815.0,600519
736,2013-01-23,4.777,7.24,7.678,2.959,51013.0,600519
737,2013-01-24,6.348,4.744,8.166,3.786,59474.0,600519
738,2013-01-25,-1.008,-0.966,1.306,-3.404,80007.0,600519
739,2013-01-28,-3.487,-9.685,-1.999,-10.099,158290.0,600519
740,2013-01-29,-11.752,-9.966,-8.454,-15.057,115447.0,600519
741,2013-01-30,-10.884,-8.347,-6.388,-11.19,71376.0,600519
742,2013-01-31,-7.454,-9.355,-6.958,-10.289,37816.0,600519
743,2013-02-01,-9.371,-9.289,-6.983,-10.074,45265.0,600519
744,2013-02-04,-8.446,-12.471,-7.661,-13.404,64964.0,600519
745,2013-02-05,-12.619,-4.785,-4.727,-13.57,87825.0,600519
746,2013-02-06,-4.33,-5.198,-4.256,-6.793,46195.0,600519
747,2013-02-07,-5.966,-4.173,-3.033,-7.355,48567.0,600519
748,2013-02-08,-4.19,-1.95,-1.504,-4.892,41572.0,600519
749,2013-02-18,-1.586,-8.702,-1.586,-9.272,56569.0,600519
750,2013-02-19,-9.289,-10.165,-7.958,-11.09,37737.0,600519
751,2013-02-20,-10.925,-10.181,-8.462,-12.561,36582.0,600519
752,2013-02-21,-12.388,-8.429,-4.148,-12.537,53832.0,600519
753,2013-02-22,-7.619,-3.826,-2.991,-7.619,62864.0,600519
754,2013-02-25,-5.14,-7.545,-4.024,-8.231,34549.0,600519
755,2013-02-26,-7.867,-10.619,-5.14,-10.652,43754.0,600519
756,2013-02-27,-11.247,-11.115,-9.52,-12.115,34158.0,600519
757,2013-02-28,-10.264,-12.578,-10.264,-15.057,56786.0,600519
758,2013-03-01,-13.157,-13.553,-11.785,-14.239,38003.0,600519
759,2013-03-04,-13.636,-12.809,-11.239,-13.636,52072.0,600519
760,2013-03-05,-12.231,-12.578,-11.371,-13.52,36974.0,600519
761,2013-03-06,-11.752,-10.743,-10.677,-13.694,49227.0,600519
762,2013-03-07,-8.958,-5.256,-1.338,-9.008,85190.0,600519
763,2013-03-08,-3.479,-5.033,-2.247,-5.413,35959.0,600519
764,2013-03-11,-5.305,-4.148,-3.9,-6.95,34965.0,600519
765,2013-03-12,-3.487,-6.644,-3.404,-8.446,25393.0,600519
766,2013-03-13,-6.462,-5.28,-3.471,-6.462,30769.0,600519
767,2013-03-14,-6.38,-9.322,-4.504,-9.553,35124.0,600519
768,2013-03-15,-10.495,-10.95,-7.867,-12.495,35961.0,600519
769,2013-03-18,-11.008,-17.165,-11.008,-18.206,78231.0,600519
770,2013-03-19,-18.198,-20.694,-16.859,-21.247,63414.0,600519
771,2013-03-20,-20.628,-16.785,-16.223,-21.586,71894.0,600519
772,2013-03-21,-17.123,-19.371,-17.123,-20.181,65392.0,600519
773,2013-03-22,-19.619,-17.495,-16.793,-20.256,45578.0,600519
774,2013-03-25,-17.537,-17.512,-16.074,-18.28,31966.0,600519
775,2013-03-26,-17.454,-16.809,-15.71,-18.024,32480.0,600519
776,2013-03-27,-16.702,-19.363,-16.38,-20.512,47662.0,600519
777,2013-03-28,-19.95,-19.338,-18.214,-23.066,41490.0,600519
778,2013-03-29,-18.983,-17.652,-17.066,-19.999,47717.0,600519
779,2013-04-01,-18.289,-20.884,-17.983,-21.19,29128.0,600519
780,2013-04-02,-20.76,-21.909,-20.041,-22.272,32524.0,600519
781,2013-04-03,-21.933,-21.793,-20.842,-22.347,21990.0,600519
782,2013-04-08,-23.206,-21.404,-20.842,-24.603,37732.0,600519
783,2013-04-09,-21.76,-21.999,-20.925,-22.743,24194.0,600519
784,2013-04-10,-21.669,-16.743,-15.793,-22.743,70858.0,600519
785,2013-04-11,-16.71,-17.603,-15.884,-18.115,29729.0,600519
786,2013-04-12,-17.603,-14.867,-13.074,-17.95,59800.0,600519
787,2013-04-15,-14.834,-14.446,-13.685,-16.694,28336.0,600519
788,2013-04-16,-16.71,-14.099,-12.413,-17.041,39137.0,600519
789,2013-04-17,-13.735,-9.694,-9.462,-13.776,42974.0,600519
790,2013-04-18,-10.76,-9.148,-8.446,-11.743,41956.0,600519
791,2013-04-19,-8.942,-9.082,-8.545,-11.016,39238.0,600519
792,2013-04-22,-9.355,-13.644,-9.355,-13.818,42745.0,600519
793,2013-04-23,-13.818,-15.214,-12.595,-15.305,30952.0,600519
794,2013-04-24,-14.876,-12.685,-12.578,-16.462,30402.0,600519
795,2013-04-25,-13.388,-11.173,-10.462,-14.049,25359.0,600519
796,2013-04-26,-10.586,-13.413,-10.099,-14.223,16307.0,600519
797,2013-05-02,-14.231,-15.793,-14.19,-17.512,28586.0,600519
798,2013-05-03,-15.223,-14.685,-13.388,-16.214,21460.0,600519
799,2013-05-06,-14.231,-10.264,-10.115,-15.074,30196.0,600519
800,2013-05-07,-9.256,-2.09,-1.553,-9.256,71020.0,600519
801,2013-05-08,-1.999,-1.099,-0.181,-3.38,42416.0,600519
802,2013-05-09,-0.793,5.753,5.769,-0.793,70134.0,600519
803,2013-05-10,5.612,5.695,8.844,4.786,48776.0,600519
804,2013-05-13,5.695,6.166,9.406,2.934,32579.0,600519
805,2013-05-14,4.86,0.802,5.687,-0.173,36431.0,600519
806,2013-05-15,0.546,3.67,5.323,0.414,23264.0,600519
807,2013-05-16,3.133,3.827,8.505,1.472,45462.0,600519
808,2013-05-17,3.191,4.703,5.149,2.298,33556.0,600519
809,2013-05-20,5.439,3.951,6.827,3.496,30944.0,600519
810,2013-05-21,3.852,3.968,4.579,2.72,23102.0,600519
811,2013-05-22,4.488,7.645,8.579,4.034,46149.0,600519
812,2013-05-23,7.753,10.1,13.447,7.753,62247.0,600519
813,2013-05-24,11.389,8.852,14.009,8.083,45073.0,600519
814,2013-05-27,9.711,9.43,9.819,6.43,26778.0,600519
815,2013-05-28,9.637,9.852,10.819,7.711,23676.0,600519
816,2013-05-29,10.563,9.315,13.761,9.199,32340.0,600519
817,2013-05-30,8.744,8.29,10.414,7.265,25019.0,600519
818,2013-05-31,8.885,5.687,9.24,5.604,24590.0,600519
819,2013-06-03,6.513,9.802,10.191,5.753,40256.0,600519
820,2013-06-04,9.984,9.488,12.463,9.447,42356.0,600519
821,2013-06-05,9.728,9.05,10.149,7.736,23724.0,600519
822,2013-06-06,9.083,9.455,12.05,9.083,33877.0,600519
823,2013-06-07,9.347,10.297,13.388,8.025,25478.0,600519
824,2013-06-13,9.355,9.016,12.132,6.785,44998.0,600519
825,2013-06-14,8.719,8.446,9.256,4.777,32518.0,600519
826,2013-06-17,8.653,4.694,9.239,4.471,29689.0,600519
827,2013-06-18,4.43,6.487,6.611,2.248,27377.0,600519
828,2013-06-19,5.851,9.116,9.669,3.636,28909.0,600519
829,2013-06-20,8.81,6.562,9.653,5.628,25586.0,600519
830,2013-06-21,5.157,6.091,9.983,3.058,39654.0,600519
831,2013-06-24,6.454,1.504,6.777,1.14,40807.0,600519
832,2013-06-25,1.454,4.992,5.372,-6.422,51352.0,600519
833,2013-06-26,3.876,4.066,4.975,0.81,32903.0,600519
834,2013-06-27,4.066,4.777,7.066,3.545,34135.0,600519
835,2013-06-28,4.173,7.082,7.983,4.173,28070.0,600519
836,2013-07-01,6.801,8.669,9.231,5.967,25828.0,600519
837,2013-07-02,8.653,11.694,12.554,7.289,33453.0,600519
838,2013-07-03,12.479,11.711,13.223,10.19,35424.0,600519
839,2013-07-04,10.967,10.595,13.273,10.562,24214.0,600519
840,2013-07-05,10.826,11.008,12.868,10.826,17779.0,600519
841,2013-07-08,10.81,9.388,11.644,7.603,24113.0,600519
842,2013-07-09,10.33,6.818,10.33,5.711,20233.0,600519
843,2013-07-10,6.124,8.297,8.512,4.206,33244.0,600519
844,2013-07-11,8.884,10.058,10.496,6.801,46056.0,600519
845,2013-07-12,9.347,4.14,10.719,4.049,42991.0,600519
846,2013-07-15,4.611,3.43,5.206,0.934,36607.0,600519
847,2013-07-16,3.603,5.909,6.182,1.405,37011.0,600519
848,2013-07-17,5.537,2.578,5.777,2.487,27388.0,600519
849,2013-07-18,2.644,1.049,3.016,-0.083,25699.0,600519
850,2013-07-19,1.0,-6.438,1.0,-7.661,73319.0,600519
851,2013-07-22,-6.728,-7.372,-5.546,-8.885,27062.0,600519
852,2013-07-23,-6.504,-3.48,-2.901,-7.29,28756.0,600519
853,2013-07-24,-3.637,-7.587,-3.637,-8.843,44067.0,600519
854,2013-07-25,-6.942,-4.182,-3.306,-7.852,39540.0,600519
855,2013-07-26,-5.62,-7.298,-4.959,-7.356,19045.0,600519
856,2013-07-29,-7.868,-10.314,-7.868,-10.579,26883.0,600519
857,2013-07-30,-11.157,-12.703,-10.347,-15.05,42113.0,600519
858,2013-07-31,-11.67,-12.645,-10.413,-13.306,14590.0,600519
859,2013-08-01,-11.422,-9.843,-9.339,-12.182,24852.0,600519
860,2013-08-02,-9.099,-6.422,-4.661,-9.182,29240.0,600519
861,2013-08-05,-6.422,-6.86,-5.81,-8.182,18065.0,600519
862,2013-08-06,-8.157,-7.083,-6.86,-9.174,26562.0,600519
863,2013-08-07,-7.438,-6.133,-4.248,-8.323,28377.0,600519
864,2013-08-08,-6.099,-7.141,-5.323,-7.769,16076.0,600519
865,2013-08-09,-6.901,-9.066,-6.372,-10.628,22889.0,600519
866,2013-08-12,-9.091,-4.537,-4.438,-9.331,39390.0,600519
867,2013-08-13,-4.785,-3.182,-2.728,-6.033,25435.0,600519
868,2013-08-14,-3.232,-4.223,-1.207,-4.463,21721.0,600519
869,2013-08-15,-4.083,-5.24,-2.149,-5.298,15365.0,600519
870,2013-08-16,-5.182,-7.769,-2.314,-8.058,34973.0,600519
871,2013-08-19,-6.942,-7.133,-6.521,-8.926,19357.0,600519
872,2013-08-20,-7.975,-8.422,-7.273,-9.174,31250.0,600519
873,2013-08-21,-7.265,-7.529,-7.149,-9.422,23103.0,600519
874,2013-08-22,-7.604,-7.207,-5.885,-8.083,15501.0,600519
875,2013-08-23,-6.471,-8.934,-6.463,-10.166,19529.0,600519
876,2013-08-26,-8.835,-8.149,-7.273,-9.752,16885.0,600519
877,2013-08-27,-8.29,-8.802,-8.29,-9.752,24436.0,600519
878,2013-08-28,-9.612,-11.488,-9.612,-11.761,30603.0,600519
879,2013-08-29,-11.405,-12.661,-11.124,-12.967,21804.0,600519
880,2013-08-30,-12.661,-12.413,-12.232,-13.43,25861.0,600519
881,2013-09-02,-19.009,-26.347,-19.009,-26.364,224970.0,600519
882,2013-09-03,-27.108,-26.562,-25.62,-28.761,123211.0,600519
883,2013-09-04,-26.281,-26.199,-25.0,-26.612,76789.0,600519
884,2013-09-05,-26.397,-27.711,-25.62,-28.513,71283.0,600519
885,2013-09-06,-27.852,-27.703,-27.19,-28.124,37783.0,600519
886,2013-09-09,-27.108,-27.149,-26.678,-28.033,69270.0,600519
887,2013-09-10,-27.273,-26.595,-26.38,-27.868,54093.0,600519
888,2013-09-11,-26.488,-25.81,-25.637,-27.934,69012.0,600519
889,2013-09-12,-25.761,-26.504,-25.29,-26.934,47723.0,600519
890,2013-09-13,-26.537,-26.265,-24.232,-26.571,68254.0,600519
891,2013-09-16,-25.769,-28.223,-25.769,-28.273,58877.0,600519
892,2013-09-17,-28.761,-35.124,-28.595,-35.777,109057.0,600519
893,2013-09-18,-35.372,-34.628,-34.232,-36.612,67317.0,600519
894,2013-09-23,-34.554,-35.529,-34.546,-36.157,65409.0,600519
895,2013-09-24,-35.372,-38.843,-34.331,-38.926,98819.0,600519
896,2013-09-25,-39.05,-40.199,-38.265,-41.967,69789.0,600519
897,2013-09-26,-41.157,-39.984,-39.323,-41.157,47227.0,600519
898,2013-09-27,-39.926,-41.108,-39.372,-41.331,34639.0,600519
899,2013-09-30,-41.215,-39.554,-39.248,-41.554,50460.0,600519
900,2013-10-08,-39.703,-38.951,-38.347,-41.0,56867.0,600519
901,2013-10-09,-39.009,-38.686,-38.347,-39.67,40815.0,600519
902,2013-10-10,-38.678,-38.645,-38.364,-39.298,29045.0,600519
903,2013-10-11,-40.083,-38.248,-37.992,-40.083,36455.0,600519
904,2013-10-14,-37.893,-36.488,-36.422,-38.413,55274.0,600519
905,2013-10-15,-36.413,-32.686,-32.232,-36.959,69277.0,600519
906,2013-10-16,-30.992,-32.694,-29.835,-34.463,94813.0,600519
907,2013-10-17,-32.405,-32.736,-31.405,-33.306,48621.0,600519
908,2013-10-18,-32.488,-33.736,-32.141,-34.546,35574.0,600519
909,2013-10-21,-33.298,-31.992,-31.818,-34.38,47022.0,600519
910,2013-10-22,-32.232,-33.372,-32.232,-33.926,24581.0,600519
911,2013-10-23,-33.504,-33.149,-32.331,-34.372,26215.0,600519
912,2013-10-24,-33.471,-33.132,-32.918,-33.967,26255.0,600519
913,2013-10-25,-33.711,-38.901,-33.711,-39.835,58584.0,600519
914,2013-10-28,-39.686,-41.182,-38.868,-41.769,32141.0,600519
915,2013-10-29,-41.033,-42.149,-40.612,-43.223,35182.0,600519
916,2013-10-30,-42.0,-42.323,-41.736,-42.843,25343.0,600519
917,2013-10-31,-42.273,-40.24,-39.083,-42.397,34893.0,600519
918,2013-11-01,-40.885,-40.182,-39.637,-41.323,22154.0,600519
919,2013-11-04,-39.959,-39.223,-38.703,-40.108,19436.0,600519
920,2013-11-05,-39.67,-37.761,-37.529,-40.579,27843.0,600519
921,2013-11-06,-37.62,-36.488,-35.364,-38.265,44449.0,600519
922,2013-11-07,-36.728,-37.05,-36.298,-38.926,21358.0,600519
923,2013-11-08,-37.356,-39.389,-36.207,-39.496,21537.0,600519
924,2013-11-11,-37.852,-36.571,-34.81,-39.356,52328.0,600519
925,2013-11-12,-36.678,-32.199,-31.777,-36.984,69478.0,600519
926,2013-11-13,-32.818,-32.298,-30.868,-33.637,31881.0,600519
927,2013-11-14,-32.066,-32.835,-32.066,-34.802,24042.0,600519
928,2013-11-15,-33.108,-33.356,-32.38,-34.463,33597.0,600519
929,2013-11-18,-32.893,-33.314,-32.182,-33.885,41571.0,600519
930,2013-11-19,-33.306,-33.868,-32.728,-35.124,41166.0,600519
931,2013-11-20,-33.934,-34.496,-33.785,-35.042,25517.0,600519
932,2013-11-21,-34.81,-37.306,-34.306,-37.397,32991.0,600519
933,2013-11-22,-37.306,-37.463,-36.736,-37.868,28110.0,600519
934,2013-11-25,-38.033,-35.43,-34.661,-38.248,26181.0,600519
935,2013-11-26,-35.38,-36.215,-34.678,-36.38,16406.0,600519
936,2013-11-27,-36.207,-36.24,-35.215,-37.356,15679.0,600519
937,2013-11-28,-36.215,-34.686,-34.009,-36.215,22240.0,600519
938,2013-11-29,-35.372,-35.009,-34.835,-36.265,20423.0,600519
939,2013-12-02,-36.19,-38.86,-35.975,-39.091,42892.0,600519
940,2013-12-03,-39.05,-38.199,-37.918,-40.05,32882.0,600519
941,2013-12-04,-38.298,-37.455,-37.009,-39.033,33510.0,600519
942,2013-12-05,-37.488,-38.686,-37.488,-38.719,19326.0,600519
943,2013-12-06,-38.868,-37.232,-36.942,-39.504,29150.0,600519
